stage|lat|lon|ele|dist
stage-01|42.9576|-0.27663|1406.0|121.94595173640248
stage-01|42.95811|-0.27342|1445.0|122.25263753836555
stage-01|42.95915|-0.26889|1442.0|122.66106741246654
stage-01|42.96065|-0.2616|1471.0|123.28542729349932
stage-02|43.09263|-0.04621|407.0|0.0
stage-02|43.08864|-0.04611|406.0|0.44380179881495146
stage-02|43.0833|-0.04563|405.0|1.0464073577085176
stage-02|43.08026|-0.04135|422.0|1.563277587494368
stage-02|43.06855|-0.04104|391.0|2.902571042376848
stage-02|43.06645|-0.04374|405.0|3.289543482596295
stage-02|43.06181|-0.04324|426.0|3.8562280808825644
stage-02|43.0548|-0.04955|424.0|4.795248761278502
stage-02|43.04354|-0.06254|416.0|6.445736045545304
stage-02|43.04036|-0.06604|409.0|6.915892462223852
stage-02|43.03658|-0.06983|407.0|7.445858427516526
stage-02|43.03077|-0.07594|414.0|8.273899150808079
stage-02|43.03017|-0.08561|418.0|9.104524133222062
stage-02|43.02512|-0.09451|427.0|10.078938941541447
stage-02|43.01916|-0.09671|424.0|10.807776653137566
stage-02|43.01325|-0.0981|430.0|11.509145178636018
stage-02|43.01126|-0.09813|435.0|11.783756050804113
stage-02|43.00576|-0.09867|446.0|12.406350808058834
stage-02|43.00161|-0.09938|453.0|12.877147401159412
stage-02|42.99884|-0.09545|448.0|13.335522077578123
stage-02|42.99512|-0.09159|436.0|13.873602046120563
stage-02|42.98582|-0.08818|435.0|14.947972872455022
stage-02|42.97557|-0.07939|443.0|16.298791594129973
stage-02|42.96895|-0.07421|459.0|17.19449102378531
stage-02|42.96338|-0.07449|474.0|17.830940474846503
stage-02|42.95788|-0.07509|494.0|18.452938040851112
stage-02|42.95576|-0.07276|489.0|18.79699694220349
stage-02|42.95124|-0.06855|488.0|19.433268639198378
stage-02|42.94869|-0.0618|507.0|20.070048361542614
stage-02|42.94179|-0.05211|535.0|21.20922491050166
stage-02|42.93705|-0.04929|543.0|21.929329092406743
stage-02|42.93289|-0.04659|572.0|22.495459223677127
stage-02|42.92865|-0.04243|594.0|23.11943626473978
stage-02|42.92394|-0.04082|624.0|23.70171337408054
stage-02|42.92005|-0.04025|620.0|24.15873389317109
stage-02|42.91627|-0.03816|630.0|24.654624517897798
stage-02|42.91131|-0.03698|646.0|25.23648891660013
stage-02|42.90591|-0.03459|610.0|25.886483424998943
stage-02|42.90141|-0.03028|624.0|26.539707517999734
stage-02|42.88865|-0.01969|670.0|28.230132476001348
stage-02|42.88274|-0.01357|663.0|29.078455517065006
stage-02|42.87525|-0.00445|706.0|30.20538252342257
stage-02|42.87232|-0.00181|727.0|30.633157114120653
stage-02|42.87502|0.0064|757.0|31.377572420255294
stage-02|42.87848|0.02058|849.0|32.643725609358334
stage-02|42.88329|0.03105|925.0|33.7052758580356
stage-02|42.88271|0.03693|970.0|34.19812228649171
stage-02|42.88278|0.03951|994.0|34.6343977935535
stage-02|42.88515|0.04279|1030.0|35.0644301466239
stage-02|42.89027|0.04721|1079.0|35.75244169443346
stage-02|42.89029|0.04803|1088.0|36.02815402645029
stage-02|42.8909|0.05016|1119.0|36.243786130748305
stage-02|42.89406|0.0562|1165.0|36.87023271218049
stage-02|42.89551|0.05911|1188.0|37.1882345053718
stage-02|42.89587|0.05961|1194.0|37.3903277616267
stage-02|42.89657|0.06436|1232.0|37.7922020330166
stage-02|42.89862|0.07354|1306.0|38.58326947171503
stage-02|42.9006|0.08054|1356.0|39.20519735086964
stage-02|42.90272|0.09|1416.0|40.02064056127083
stage-02|42.90344|0.1003|1460.0|40.87323550812545
stage-02|42.90421|0.10367|1471.0|41.20208536865914
stage-02|42.90564|0.10216|1493.0|41.49623215683998
stage-02|42.9057|0.10419|1512.0|41.778233607577846
stage-02|42.90628|0.10469|1541.0|42.22982863387557
stage-02|42.90659|0.10977|1576.0|42.65257242188393
stage-02|42.9072|0.11627|1627.0|43.20284610916727
stage-02|42.90707|0.12067|1665.0|43.76466168524871
stage-02|42.90641|0.1314|1739.0|44.65214698910042
stage-02|42.90474|0.12992|1758.0|44.91167734642032
stage-02|42.90371|0.12703|1786.0|45.28390823691146
stage-02|42.90339|0.13115|1799.0|45.63742157555164
stage-02|42.90213|0.13318|1833.0|45.90919196291724
stage-02|42.90274|0.13531|1858.0|46.115310888086064
stage-02|42.90449|0.13714|1858.0|46.389530001589385
stage-02|42.9066|0.1387|1898.0|46.67277127795509
stage-02|42.90983|0.13801|1926.0|47.05463770229466
stage-02|42.91198|0.13786|1927.0|47.33393059230087
stage-02|42.91337|0.13714|1946.0|47.55189572268048
stage-02|42.91133|0.13937|1995.0|47.85742578807405
stage-02|42.90825|0.14021|2004.0|48.22881564815927
stage-02|42.90748|0.14363|2054.0|48.558471882503035
stage-02|42.90547|0.14641|2081.0|48.89475210139543
stage-02|42.90697|0.1452|2094.0|49.18227787650515
stage-02|42.90824|0.14649|2105.0|49.46867326919849
stage-02|42.90643|0.14819|2076.0|49.82022418015349
stage-02|42.90867|0.14917|2053.0|50.09979946717003
stage-02|42.90841|0.15347|2009.0|50.47566010942971
stage-02|42.91016|0.15598|1994.0|50.77673864804407
stage-02|42.90846|0.15626|1966.0|50.998018566952425
stage-02|42.90675|0.15436|1941.0|51.267362996753555
stage-02|42.90695|0.15684|1914.0|51.572580614566924
stage-02|42.90876|0.16108|1880.0|51.98246688920053
stage-02|42.90941|0.16627|1842.0|52.42811067757224
stage-02|42.91028|0.17091|1809.0|52.8276698007135
stage-02|42.91052|0.17418|1793.0|53.09947010959479
stage-02|42.91097|0.17877|1757.0|53.486835582229666
stage-02|42.91095|0.18245|1712.0|53.87416093656032
stage-02|42.91295|0.18487|1676.0|54.19214271810366
stage-02|42.91518|0.18716|1653.0|54.54173285184072
stage-02|42.91816|0.18997|1612.0|54.96652306287085
stage-02|42.9207|0.19667|1553.0|55.6116811666863
stage-02|42.92111|0.20447|1490.0|56.341619106083726
stage-02|42.91697|0.20927|1430.0|56.948974965707706
stage-02|42.92003|0.20758|1403.0|57.362922601275514
stage-02|42.92421|0.20326|1355.0|57.965110095226194
stage-02|42.92474|0.19777|1331.0|58.42305611956894
stage-02|42.92677|0.19827|1286.0|58.7063379136601
stage-02|42.93041|0.20266|1238.0|59.25870533958654
stage-02|42.93454|0.2072|1189.0|59.86011542463669
stage-02|42.93649|0.20865|1190.0|60.13979562945857
stage-02|42.93906|0.21237|1140.0|60.568552410135474
stage-02|42.94238|0.21683|1094.0|61.10038332566769
stage-02|42.9458|0.22118|1041.0|61.624823526432344
stage-02|42.94784|0.22408|1015.0|61.97383619011376
stage-02|42.95168|0.22665|987.0|62.4619590068129
stage-02|42.95752|0.22851|969.0|63.14201290068497
stage-02|42.96279|0.2304|943.0|63.761727737925675
stage-02|42.9697|0.23098|930.0|64.54371936584799
stage-02|42.97362|0.22977|912.0|65.00538152381152
stage-02|42.97756|0.22836|885.0|65.47649316982823
stage-02|42.98088|0.22719|876.0|65.86059403238694
stage-02|42.98451|0.22759|853.0|66.3120597299093
stage-02|42.98293|0.22937|855.0|66.70683824435346
stage-02|42.98276|0.23398|880.0|67.1586816910292
stage-02|42.97883|0.23984|911.0|67.82501319337838
stage-02|42.97571|0.24289|914.0|68.2886445853589
stage-02|42.96978|0.24421|939.0|68.9616626122749
stage-02|42.96385|0.24762|958.0|69.70850883644533
stage-02|42.95882|0.25508|993.0|70.54171189983103
stage-02|42.95493|0.25981|1006.0|71.13243144809691
stage-02|42.95158|0.26481|1048.0|71.71193713816851
stage-02|42.94991|0.2678|1071.0|72.04387692936125
stage-02|42.94709|0.27105|1098.0|72.51567672328552
stage-02|42.94444|0.2762|1097.0|73.05081063793251
stage-02|42.94334|0.28106|1097.0|73.48299973474442
stage-02|42.94403|0.28742|1106.0|74.06062547297758
stage-02|42.94269|0.28841|1127.0|74.37653201159927
stage-02|42.94097|0.29025|1159.0|74.73125407623036
stage-02|42.94175|0.2909|1187.0|75.06341841981758
stage-02|42.94227|0.29243|1223.0|75.54008782816706
stage-02|42.94101|0.2945|1250.0|75.80271312204289
stage-02|42.93909|0.29834|1285.0|76.20001826348825
stage-02|42.93995|0.30038|1309.0|76.42188072581871
stage-02|42.94162|0.30335|1330.0|76.74078250861575
stage-02|42.94279|0.30548|1358.0|76.97674528209963
stage-02|42.94243|0.31086|1380.0|77.44296099662762
stage-02|42.94469|0.31433|1403.0|77.84487900516994
stage-02|42.94589|0.31811|1431.0|78.267963417797
stage-02|42.94342|0.3248|1472.0|78.88692571481451
stage-02|42.94271|0.32929|1477.0|79.30728373108256
stage-02|42.94373|0.33195|1474.0|79.5769046640929
stage-02|42.94239|0.33764|1415.0|80.11064454671578
stage-02|42.94091|0.34456|1373.0|80.72237847832109
stage-02|42.94017|0.34081|1337.0|81.10670428586556
stage-02|42.94136|0.33584|1311.0|81.56252081453137
stage-02|42.93969|0.3372|1274.0|81.84691681234146
stage-02|42.9381|0.34101|1241.0|82.23268324868712
stage-02|42.93665|0.34418|1220.0|82.61982081149229
stage-02|42.92898|0.35043|1136.0|83.6223706256014
stage-02|42.92533|0.35358|1091.0|84.12194117991538
stage-02|42.92621|0.35012|1063.0|84.55968263253617
stage-02|42.92737|0.34444|1013.0|85.14355786221321
stage-02|42.92699|0.34655|1011.0|85.42952250938083
stage-02|42.92342|0.35033|974.0|85.95677346327156
stage-02|42.92075|0.35379|943.0|86.3843281710967
stage-02|42.91976|0.35673|922.0|86.7214879203294
stage-02|42.92403|0.35952|910.0|87.28230676064663
stage-02|42.92384|0.35946|908.0|87.43956617962674
stage-02|42.91853|0.3581|861.0|88.05968330175554
stage-02|42.91834|0.35214|817.0|88.5727182149718
stage-02|42.91925|0.34822|789.0|88.94669977786
stage-02|42.92012|0.34577|793.0|89.19791191372667
stage-02|42.91762|0.34904|781.0|89.60702268893012
