stage|lat|lon|ele|dist
stage-02|41.41124|1.92046|250.0|6.295025572440292
stage-02|41.41153|1.91997|252.0|6.347492875465542
stage-02|41.4117|1.91958|257.0|6.385402247726371
stage-02|41.41173|1.91945|259.0|6.397741354340034
stage-02|41.4118|1.91903|263.0|6.435765325286185
stage-02|41.41211|1.91883|268.0|6.474849278302638
stage-02|41.41242|1.91892|272.0|6.510570104756873
stage-02|41.41287|1.91951|279.0|6.580818917687618
stage-02|41.41337|1.91972|286.0|6.639687104826555
stage-02|41.41371|1.91993|293.0|6.683055312089116
stage-02|41.41377|1.92|295.0|6.6935033377679325
stage-02|41.41382|1.91992|297.0|6.703164482170989
stage-02|41.41393|1.91975|299.0|6.725509540165291
stage-02|41.4146|1.91923|306.0|6.8127252679813965
stage-02|41.41471|1.91883|310.0|6.848487612241492
stage-02|41.41472|1.91852|312.0|6.8744203304435905
stage-02|41.41444|1.91811|314.0|6.92098098159799
stage-02|41.4143|1.91786|316.0|6.947236122192264
stage-02|41.41418|1.91757|318.0|6.97628187286903
stage-02|41.41389|1.91721|320.0|7.020485170240278
stage-02|41.41375|1.91609|320.0|7.1161633033061715
stage-02|41.41392|1.91524|319.0|7.190365990499317
stage-02|41.4138|1.9141|320.0|7.287620326510234
stage-02|41.41385|1.91359|322.0|7.330997018854277
stage-02|41.41396|1.91339|323.0|7.351912531660218
stage-02|41.41455|1.91321|325.0|7.419656922194718
stage-02|41.41463|1.91304|326.0|7.436923027060298
stage-02|41.41458|1.91279|327.0|7.458950414644454
stage-02|41.4145|1.91236|327.0|7.496260486129605
stage-02|41.41458|1.91208|328.0|7.5223552545423225
stage-02|41.41494|1.91203|328.0|7.563714547422641
stage-02|41.41511|1.91199|329.0|7.5832400628933
stage-02|41.41542|1.91144|329.0|7.640931255050621
stage-02|41.41538|1.91095|329.0|7.683031147875435
stage-02|41.4154|1.9105|329.0|7.721509340530487
stage-02|41.41553|1.91034|329.0|7.74183330429559
stage-02|41.41584|1.91035|329.0|7.776519241669925
